
(645.27493537743646, 91.528359628005177, 91.528359628005177, 1.6, 47.631578947368418, 93.0, 5.0, 2.4, 2.3, 0)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 5.0, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 7.3684210526315788, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 9.7368421052631575, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 12.105263157894736, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 14.473684210526315, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 16.842105263157894, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 19.210526315789473, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 21.578947368421051, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 23.94736842105263, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 26.315789473684209, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 28.684210526315788, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 31.052631578947366, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 33.421052631578945, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 35.78947368421052, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 38.157894736842103, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 40.526315789473685, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 42.89473684210526, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 45.263157894736835, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 47.631578947368418, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 50.0, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 5.0, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 7.3684210526315788, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 9.7368421052631575, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 12.105263157894736, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 14.473684210526315, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 16.842105263157894, 15.0, 1.0, 1.1, 0.8)
(322.63746768871823, 43.584933156192932, 50.849088682225094, 1.6, 0.0, 19.210526315789473, 15.0, 1.0, 1.1, 0.8)
